"","code","Wbcode","country","year","area1","area2","area3","computer1","computer2","computer3","computer4","computer5","computer6","delta01","delta02","delta03","delta04","delta05","delta06","delta07","delta08","delta09","delta10","delta11","delta12","delta13","delta14","delta15","delta16","delta17","delta18","delta19","delta20","delta21","delta22","delta23","delta24","delta25","delta26","delta27","delta28","delta29","delta30","delta31","delta32","delta33","delta34","delta35","domestic1","domestic2","domestic3","domestic4","domestic5","domestic6","domestic7","domestic8","domestic9","economics1","economics2","economics3","economics4","economics5","economics6","economics7","electoral1","electoral2","electoral3","electoral4","electoral5","energy1","energy2","energy3","energy4","indprod1","indprod2","indprod3","indprod4","indprod5","indprod6","industry1","industry2","industry3","industry4","industry5","instat1","instat2","instat3","instat4","instat5","instat6","instat7","instat8","legis01","legis02","legis03","legis04","legis05","legis06","legis07","legis08","legis09","legis10","mail1","mail2","mail3","mail4","media1","media2","media3","media4","media5","media6","media7","military1","military2","military3","military4","phone1","phone2","phone3","phone4","phone5","phone6","physician1","physician2","polit01","polit02","polit03","polit04","polit05","polit06","polit07","polit08","polit09","polit10","polit11","polit12","polit13","polit14","polit15","pop1","pop2","pop3","pop4","railroad1","railroad2","railroad3","railroad4","railroad5","railroad6","railroad7","revexp1","revexp2","revexp3","revexp4","revexp5","revexp6","revexp7","school01","school02","school03","school04","school05","school06","school07","school08","school09","school10","school11","school12","telegraph1","telegraph2","telegraph3","telegraph4","trade1","trade2","trade3","trade4","trade5","urban01","urban02","urban03","urban04","urban05","urban06","urban07","urban08","urban09","urban10","vehicle1","vehicle2","vehicle3","vehicle4","vehicle5","vehicle6","guerilla","overall.conflict","riots","strikes","demos","assassinations","internet","computers","radios","tvs","newspapers","landlines","mobiles","industry","oecd"
"822",61,"AUT","Austria",1959,84000,32000,NA,NA,NA,NA,NA,NA,NA,104,100,-93,-119,-51,267,552,436,NA,NA,364,1404,NA,468,510,1093,263,-78,-85,-79,1136,-526,-167,294,667,-351,103,197,-31,0,-143,861,359,714,1791,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,719,779,10452,79,2600,2575,NA,4697,662,4363,615,6517,918,9625,1356,14791,20850,2512,3541,2416,3405,35,272,247,392,361,NA,NA,NA,NA,NA,NA,NA,NA,79,165,3,2,2,3,209,10,NA,NA,NA,NA,682508,96209,2964,4178,NA,NA,2027,2861,403,7930,1117,13,18,6534,NA,6534,9210,NA,9210,69,1449,5449,1,0,0,2,1,3,2,3,16,1,0,3,2,1,7094,2216,NA,"",3824,1195,3920,6309,4127,6643,5817,2957462,41689,1402577,19771,1554885,21918,51,720,1014,83,117,803,1131,89,35,49,838,1181,988,NA,NA,2379,335,114500,16140,96800,13645,975,2266,319,2350,331,2568,361,2699,380,3024,426,341,4806,189,2664,530,7471,NA,NA,NA,NA,NA,NA,NA,NA,0.4178,NA,0.2027,0.0921,NA,39.2,"OECD"
"823",61,"AUT","Austria",1960,84000,32000,NA,NA,NA,NA,NA,NA,NA,-65,-63,62,30,1063,479,2447,1646,NA,NA,343,1565,NA,-298,807,296,261,99,0,97,1224,534,1195,286,662,-404,102,841,136,0,-145,793,347,442,1518,0,0,0,1,0,1,0,0,562,685,776,806,10915,91,2600,2600,NA,4733,671,NA,NA,6818,967,10703,1518,15965,22651,3163,4487,2830,4015,36,290,237,396,367,NA,NA,NA,NA,NA,NA,NA,NA,79,165,3,2,2,3,209,10,NA,NA,NA,NA,698207,99064,2985,4235,25823,3663,2080,3439,487,7771,1102,14,19,7015,NA,7015,9953,NA,9953,70,1428,5449,1,0,0,2,1,3,2,3,16,0,0,3,2,0,7048,2202,NA,"",3958,1236,4250,6840,4895,7878,6945,3160445,44841,1541590,21872,1618855,22968,48,722,1024,83,117,805,1142,89,39,55,844,1197,988,NA,NA,2297,325,141600,20090,112000,15891,1033,2268,321,2344,332,2578,365,2700,383,3027,429,404,5732,205,2908,609,8640,0,562,1,0,0,0,NA,NA,0.4235,0.03663,0.208,0.09953,NA,39.6,"OECD"
"824",61,"AUT","Austria",1961,84000,32000,NA,NA,NA,NA,NA,NA,NA,55,54,-31,-60,430,-233,430,673,NA,2143,339,1432,NA,123,636,532,394,39,0,26,364,-269,33,-278,207,-379,101,-109,14,10,770,747,509,1203,1318,0,0,0,0,0,0,0,1,125,733,834,847,12229,103,2600,2578,NA,4769,672,NA,NA,6671,941,10794,1523,16628,23462,3101,4375,3084,4351,35,296,228,400,372,NA,NA,NA,NA,NA,NA,NA,NA,79,165,3,2,2,3,209,10,NA,NA,NA,NA,739470,104341,3006,4241,31527,4448,2162,3237,456,6518,919,15,21,7503,NA,7503,10586,NA,10586,65,1538,5449,1,0,0,2,1,3,2,3,16,1,1,3,2,0,7087,2214,NA,"",4092,1278,4203,6765,4763,7666,6720,3206650,45246,1616799,22813,1589851,22433,41,729,1028,83,117,812,1145,89,41,57,853,1203,989,NA,NA,2338,329,148500,20953,120200,16960,1032,2270,320,2339,330,2589,365,2701,381,3030,427,475,6702,225,3174,700,9877,0,125,0,0,1,0,NA,NA,0.4241,0.04448,0.2162,0.10586,NA,40,"OECD"
"825",61,"AUT","Austria",1962,84000,32000,NA,NA,NA,NA,NA,NA,NA,61,63,-62,-60,2172,2362,388,436,NA,2136,-15,1374,NA,455,663,279,379,49,0,52,526,181,775,0,1014,-263,-50,16,9,0,832,683,1004,699,1165,0,0,0,0,0,0,0,0,0,782,891,932,13085,115,2600,2577,NA,4805,673,4456,624,6832,958,11704,1641,17807,24974,2970,4165,3057,4287,35,326,222,398,380,NA,NA,NA,NA,NA,NA,NA,NA,85,165,3,2,2,3,194,10,NA,NA,NA,NA,764734,107255,3027,4245,38491,5398,2244,3557,498,7909,1109,16,22,8049,NA,8049,11288,NA,11288,60,1666,5322,1,0,0,2,1,3,2,3,16,0,0,3,2,1,7130,2228,NA,"",4086,1276,4210,6776,4837,7785,6784,3957118,55499,1979818,27767,1977300,27732,40,737,1033,84,117,821,1151,89,43,60,864,1211,989,NA,NA,2459,344,155200,21767,126200,17699,1010,2273,318,2342,328,2601,364,2711,380,3053,428,557,7812,244,3422,801,11234,0,0,0,0,0,0,NA,NA,0.4245,0.05398,0.2244,0.11288,NA,39.8,"OECD"
"826",61,"AUT","Austria",1963,84000,32000,NA,NA,NA,NA,NA,NA,NA,59,58,-31,-30,408,862,729,446,NA,2138,-7,1046,NA,319,700,206,365,39,85,35,333,491,841,-286,1319,-225,-25,126,9,10,714,651,1663,329,1043,0,0,0,1,0,0,0,0,250,831,949,1087,13516,127,2600,2583,NA,4826,672,NA,NA,7210,1005,12761,1779,18440,25711,2947,4109,3312,4617,34,369,217,397,386,NA,NA,NA,NA,NA,NA,NA,NA,85,165,3,2,2,3,194,10,198,71,NA,NA,785102,109467,3048,4249,46993,6552,2326,4038,563,10154,1415,18,25,8663,NA,8663,12078,NA,12078,56,1785,5322,1,0,0,2,1,3,2,3,18,1,0,3,2,0,7172,2241,NA,"",4080,1275,4264,6862,5060,8143,7055,4233077,59022,2072659,28899,2160418,30122,47,744,1037,85,118,829,1155,89,45,62,874,1218,990,NA,NA,2549,355,167500,23354,132600,18488,991,2276,317,2346,327,2614,364,2721,379,3076,428,628,8756,262,3653,890,12409,0,250,0,0,0,0,NA,NA,0.4249,0.06552,0.2326,0.12078,NA,39.7,"OECD"
"827",61,"AUT","Austria",1964,84000,32000,NA,NA,NA,NA,NA,NA,NA,60,58,-63,-61,1218,1266,1056,840,NA,2135,-15,968,NA,169,743,212,353,48,85,52,645,80,371,0,488,-276,-50,-65,9,0,185,864,478,319,944,0,0,0,1,0,0,0,0,250,901,1031,1139,13948,139,2600,2579,NA,4846,671,NA,NA,7315,1013,13314,1845,20363,28223,3194,4426,3769,5223,34,387,211,395,394,NA,NA,NA,NA,NA,NA,NA,NA,85,165,3,2,2,3,194,10,NA,NA,NA,NA,806558,111789,3069,4253,57373,7951,2408,3594,498,13222,1832,19,26,9362,NA,9362,12975,NA,12975,55,1818,5322,1,0,0,2,1,3,2,3,18,1,1,3,2,0,7215,2254,NA,"",4074,1273,4236,6817,5146,8282,7132,4787491,66354,2339040,32419,2448451,33935,54,752,1042,86,119,838,1161,89,48,66,886,1227,990,NA,NA,2607,361,186300,25821,144600,20041,973,2279,315,2349,325,2627,364,2731,378,3099,429,702,9729,280,3880,982,13610,0,250,0,0,0,0,NA,NA,0.4253,0.07951,0.2408,0.12975,NA,39.5,"OECD"
"828",61,"AUT","Austria",1965,84000,32000,NA,NA,NA,NA,NA,NA,NA,55,58,-31,-30,876,467,1215,1004,NA,2142,-15,1039,NA,193,715,222,341,211,1513,345,152,296,-22,0,1214,-236,-25,-220,14,0,0,766,1229,653,863,0,0,0,0,0,0,0,0,0,971,1110,1279,14859,151,2600,2580,NA,4867,670,NA,NA,7567,1043,13363,1841,22241,30656,3221,4439,4044,5574,34,434,206,394,400,NA,NA,NA,NA,NA,NA,NA,NA,85,165,3,2,2,3,194,10,NA,NA,NA,NA,829066,114275,3090,4259,70045,9654,2490,4045,557,11339,1562,21,28,10087,NA,10087,13903,NA,13903,55,1818,5322,1,0,0,2,1,3,2,3,18,0,0,3,2,0,7255,2267,NA,"",4068,1271,4142,6667,5156,8298,7106,5135217,70781,2558166,35260,2577051,35521,44,772,1064,100,137,872,1201,88,49,67,921,1269,990,NA,NA,2672,368,210100,28959,160000,22053,995,2282,314,2353,324,2640,363,2741,377,3122,430,791,10902,299,4121,1090,15024,0,0,0,0,0,0,NA,NA,0.4259,0.09654,0.249,0.13903,NA,39.4,"OECD"
"829",61,"AUT","Austria",1966,84000,32000,NA,NA,NA,NA,NA,NA,NA,48,49,-31,-30,921,1001,1027,475,NA,2150,-15,1193,NA,-163,724,5316,189,479,1387,583,149,38,185,-294,507,-242,-50,-178,21,0,0,739,813,792,794,0,0,0,0,0,0,0,0,0,1041,1192,1383,16036,163,2600,2585,NA,4887,670,4532,621,7637,1047,13671,1875,23817,32670,3193,4379,4501,6174,33,456,201,392,407,NA,NA,NA,NA,NA,NA,NA,NA,85,165,3,2,3,3,194,11,NA,NA,NA,NA,1276000,175034,3112,4268,85517,11730,2537,4471,613,13388,1836,21,28,10870,NA,10870,14910,NA,14910,55,1818,5322,1,0,0,2,1,3,2,3,17,0,1,3,2,1,7290,2278,NA,"",4062,1269,4068,6548,5263,8471,7219,5655723,77581,2807154,38506,2848569,39075,47,813,1115,114,156,927,1271,87,50,68,977,1340,990,NA,NA,2646,362,232800,31934,168400,23100,986,2285,313,2357,323,2653,363,2752,377,3145,431,882,12098,344,4718,1226,16817,0,0,0,0,0,0,NA,NA,0.4268,0.1173,0.2537,0.1491,NA,39.2,"OECD"
"830",61,"AUT","Austria",1967,84000,32000,NA,NA,NA,NA,NA,NA,NA,45,44,-31,-30,148,484,-122,694,NA,2154,-15,759,NA,-856,653,-560,189,242,1282,378,735,-497,-27,-303,285,-298,-25,-937,25,10,-352,604,600,373,736,0,0,0,0,0,0,0,0,0,1104,1264,1466,16635,175,2600,2585,NA,4926,672,NA,NA,7287,995,13699,1870,24439,33372,3023,4128,4548,6210,32,469,195,391,414,NA,NA,NA,NA,NA,NA,NA,NA,85,165,3,2,3,3,194,11,NA,NA,NA,NA,1210000,165232,3134,4279,104407,14257,2585,4987,681,13500,1843,35,47,11632,NA,11632,15884,NA,15884,57,1754,5322,1,0,0,2,1,3,2,3,17,0,0,3,2,0,7323,2288,NA,"",4056,1267,3687,5934,5124,8247,6997,5861538,80042,2861538,39076,3e+06,40966,45,837,1142,129,176,966,1319,86,54,73,1020,1392,991,NA,NA,2425,331,231000,31544,180900,24702,962,2288,312,2360,322,2664,363,2762,377,3168,432,965,13177,360,4916,1325,18093,0,0,0,0,0,0,NA,NA,0.4279,0.14257,0.2585,0.15884,NA,39.1,"OECD"
"831",61,"AUT","Austria",1968,84000,32000,NA,NA,NA,NA,NA,NA,NA,36,35,-32,-31,418,570,767,956,NA,2166,-15,740,NA,-513,647,46,182,263,1023,364,137,-352,765,-313,2111,-256,-51,-198,35,0,177,2903,2503,377,685,0,0,0,0,0,0,0,0,0,1324,1631,1833,17263,187,2600,2588,NA,4966,675,NA,NA,7056,960,14798,2013,25714,34989,3467,4717,4553,6195,31,568,190,389,421,NA,NA,NA,NA,NA,NA,NA,NA,85,165,3,2,3,3,194,11,NA,NA,NA,NA,1220000,166008,3156,4294,127469,17345,2632,5164,702,13683,1861,50,68,12428,NA,12428,16911,NA,16911,56,1785,5322,1,0,0,2,1,3,2,3,15,0,0,3,2,0,7349,2296,NA,"",4050,1265,3614,5816,5081,8178,6913,6173999,84011,2991807,40710,3182192,43301,43,862,1172,143,194,1005,1367,85,55,74,1060,1442,991,NA,NA,2309,314,249600,33963,198900,27064,940,2291,311,2364,321,2679,364,2772,377,3191,434,1056,14369,372,5061,1428,19431,0,0,0,0,0,0,NA,NA,0.4294,0.17345,0.2632,0.16911,NA,38.9,"OECD"
"832",61,"AUT","Austria",1969,84000,32000,NA,NA,NA,NA,NA,NA,NA,30,30,0,0,1005,1265,1284,2091,NA,2172,-15,564,NA,-445,704,100,182,265,1031,366,135,-542,437,323,2447,-263,-25,993,39,0,185,2250,2057,464,641,0,0,0,0,0,0,0,0,0,1545,1998,2210,18065,199,2600,2580,NA,5006,679,NA,NA,6699,908,15491,2101,26347,35744,3926,5326,4558,6183,32,707,185,388,427,NA,NA,NA,NA,NA,NA,NA,NA,85,165,3,2,3,3,194,11,NA,NA,NA,NA,1236000,167684,3178,4311,155625,21113,2680,5204,706,15460,2097,53,71,13343,NA,13343,18102,NA,18102,55,1818,5322,1,0,0,2,1,3,2,3,15,0,0,3,2,0,7371,2303,NA,"",4044,1263,3973,6394,5570,8965,7556,6897807,93580,3302423,44802,3595384,48777,43,887,1203,158,214,1045,1417,84,56,75,1101,1493,991,NA,NA,2216,300,282500,38325,241200,32722,965,2294,311,2367,321,2692,365,2782,377,3214,436,1124,15248,389,5277,1513,20526,0,0,0,0,0,0,NA,NA,0.4311,0.21113,0.268,0.18102,NA,38.8,"OECD"
"833",61,"AUT","Austria",1970,84000,32000,NA,NA,NA,NA,NA,NA,NA,27,26,-32,-31,1020,896,2529,1813,NA,2175,-15,579,NA,-833,666,118,466,166,654,240,800,1112,1428,313,2051,378,77,132,41,10,182,1837,1683,481,603,0,0,0,1,0,0,0,0,250,1766,2365,2582,18935,211,2600,2575,NA,5046,682,4589,620,7462,1009,17752,2401,30036,40638,4079,5518,4806,6502,33,852,192,391,417,NA,NA,NA,NA,NA,NA,NA,NA,81,165,3,2,3,3,204,11,197,77,NA,NA,1254000,169665,3200,4329,190000,25706,2805,4781,646,15320,2072,49,66,14270,NA,14270,19307,NA,19307,54,1851,5289,1,0,0,2,1,3,2,3,15,1,1,3,2,1,7391,2309,NA,"",4038,1261,4026,6479,6224,10017,8421,7577339,102521,3649110,49372,3928229,53148,39,904,1223,169,228,1073,1451,84,60,81,1133,1532,992,NA,NA,2034,275,354900,48017,285700,38655,1026,2297,310,2371,320,2705,365,2792,377,3237,437,1197,16195,408,5520,1605,21715,0,250,0,0,0,0,NA,NA,0.4329,0.25706,0.2805,0.19307,NA,39.1,"OECD"
"834",61,"AUT","Austria",1971,84000,32000,NA,NA,NA,NA,NA,NA,NA,93,95,-64,-62,1425,1397,1700,989,NA,508,0,618,NA,-545,741,89,446,-33,263,21,864,-922,-25,0,1444,-885,-25,345,143,0,0,1552,1445,1814,NA,0,0,0,0,0,0,0,0,0,1987,2732,2955,22371,NA,2371,2360,NA,4984,668,4557,610,6839,916,17871,2395,28748,38536,3961,5309,5501,7373,33,975,175,390,435,NA,NA,NA,NA,NA,NA,NA,NA,93,183,3,2,3,3,197,11,NA,NA,NA,NA,1277000,171179,3276,4391,201517,27013,2930,4861,651,16268,2180,48,64,15470,NA,15470,20737,NA,20737,54,1851,5476,1,0,0,2,1,3,2,3,17,0,0,3,2,1,7460,2331,NA,"",4038,1261,4165,6703,6159,9912,8256,8727057,116984,4208109,56408,4518948,60575,36,910,1219,175,234,1085,1454,83,66,88,1151,1542,992,NA,NA,1947,260,419100,56179,316900,42479,1055,2300,308,2375,318,2718,364,2803,375,3260,436,1325,17761,395,5294,1720,23056,0,0,0,0,0,0,NA,NA,0.4391,0.27013,0.293,0.20737,NA,39,"OECD"
"835",61,"AUT","Austria",1972,84000,32000,NA,NA,NA,NA,NA,NA,NA,40,39,-32,-31,2296,2181,2396,2204,NA,563,7,857,NA,-423,906,248,1195,25,342,76,909,66,518,303,1600,-628,230,96,195,0,389,1343,1259,1536,NA,0,0,0,0,0,0,0,0,0,2453,3099,3327,25808,NA,2314,2310,NA,4992,666,NA,NA,6909,922,18872,2519,29388,39236,4007,5349,6365,8497,34,1131,164,399,437,NA,NA,NA,NA,NA,NA,NA,NA,93,183,3,2,3,3,197,11,NA,NA,NA,NA,1314000,175433,3354,4477,213731,28535,3280,5062,675,18791,2508,43,57,16940,NA,16940,22616,NA,22616,52,1923,5476,1,0,0,2,1,3,2,3,16,0,0,3,2,0,7490,2340,NA,"",4039,1262,4205,6768,6214,10000,8296,10721607,143145,5194857,69357,5526750,73788,34,916,1222,182,242,1098,1465,83,72,96,1170,1562,992,NA,NA,1870,249,521600,69639,388300,51842,1097,2302,307,2380,317,2724,363,2809,375,3267,436,1460,19492,415,5540,1875,25033,0,0,0,0,0,0,NA,NA,0.4477,0.28535,0.328,0.22616,NA,39.9,"OECD"
"836",61,"AUT","Austria",1973,84000,32000,NA,NA,NA,NA,NA,NA,NA,40,43,-32,0,2394,2815,3598,3556,NA,564,0,433,NA,-281,825,566,-701,41,372,89,938,1193,1187,294,1450,-243,-275,-63,198,10,192,1184,1121,2761,NA,0,0,0,0,0,0,0,0,0,3350,3466,3700,32935,NA,1985,1960,NA,5001,665,NA,NA,7763,1032,21196,2818,31325,41655,4238,5635,6260,8324,35,1295,160,388,452,NA,NA,NA,NA,NA,NA,NA,NA,93,183,3,2,3,3,197,11,NA,NA,NA,NA,1394000,185372,3434,4566,226686,30144,3050,5342,710,24177,3215,52,69,18410,NA,18410,24481,NA,24481,51,1960,5476,1,0,0,2,1,3,2,3,17,0,0,3,2,0,7520,2350,NA,"",4040,1262,4178,6725,6516,10486,8664,13575114,180520,6464232,85960,7110882,94559,34,923,1227,189,251,1112,1478,83,79,105,1191,1583,993,NA,NA,1822,242,712100,94694,528500,70279,1081,2304,306,2386,317,2731,363,2816,374,3275,435,1541,20492,423,5625,1964,26117,0,0,0,0,0,0,NA,NA,0.4566,0.30144,0.305,0.24481,NA,38.8,"OECD"
"837",61,"AUT","Austria",1974,84000,32000,NA,NA,NA,NA,NA,NA,NA,11,9,0,0,474,421,2658,3535,NA,595,0,538,NA,-165,781,304,246,187,2749,622,571,-145,-326,286,2185,-1875,257,96,227,0,204,2227,1851,2078,NA,0,0,0,0,0,0,0,0,0,3882,4238,4385,39781,NA,1713,1740,NA,5010,665,NA,NA,7658,1017,20524,2726,33881,45006,4700,6243,6435,8548,36,1578,130,398,472,NA,NA,NA,NA,NA,NA,NA,NA,93,183,3,2,3,3,197,11,NA,NA,NA,NA,1438000,191020,3516,4670,240427,31937,3125,5519,733,25963,3448,38,50,19870,NA,19870,26394,NA,26394,50,2000,5476,1,0,0,2,1,3,2,3,15,0,0,3,2,0,7528,2352,NA,"",4040,1262,4219,6790,6982,11237,9274,14195563,188570,6777583,90031,7417980,98538,35,941,1250,241,320,1182,1570,79,84,111,1266,1681,993,NA,NA,1796,238,902300,119859,716100,95124,970,2306,306,2392,317,2737,363,2822,374,3282,435,1636,21732,436,5791,2072,27523,0,0,0,0,0,0,NA,NA,0.467,0.31937,0.3125,0.26394,NA,39.8,"OECD"
"838",61,"AUT","Austria",1975,84000,32000,NA,NA,NA,NA,NA,NA,NA,-7,-9,0,31,-72,1294,418,507,NA,613,-15,465,NA,-882,742,326,240,192,2156,599,-90,-20,-422,-556,919,-307,25,-148,246,0,415,1824,1562,475,NA,0,0,0,0,0,0,0,0,0,4436,5011,5070,41673,NA,1851,1855,NA,5019,667,4660,619,7637,1015,19649,2611,35205,46796,4066,5404,5630,7483,34,1723,126,399,475,NA,NA,NA,NA,NA,NA,NA,NA,93,183,3,2,3,3,197,11,NA,NA,NA,NA,1484000,197261,3600,4785,255000,33896,3200,5636,749,27628,3672,38,50,21330,NA,21330,28353,NA,28353,48,2083,5476,1,0,0,2,1,3,2,3,15,0,0,3,2,1,7523,2350,NA,"",4035,1260,4156,6689,5907,9507,7851,15096704,200673,6724473,89385,8372231,111288,33,959,1274,293,389,1252,1664,76,83,110,1335,1774,993,NA,NA,1637,217,939400,124870,751900,99946,960,2308,306,2398,318,2744,364,2829,376,3290,437,1721,22876,446,5928,2167,28804,0,0,0,0,0,0,NA,NA,0.4785,0.33896,0.32,0.28353,NA,39.9,"OECD"
"839",61,"AUT","Austria",1976,84000,32000,NA,NA,NA,NA,NA,NA,NA,-12,-9,32,31,2254,2243,2274,1326,NA,308,-7,567,NA,-1705,708,308,250,212,1799,577,0,-867,755,294,1416,-158,-175,34,135,10,432,1363,1085,435,NA,0,0,0,0,0,0,0,0,0,5006,5694,5620,43488,NA,1677,1680,NA,5061,673,NA,NA,6972,927,21105,2808,35331,47020,4376,5823,5880,7825,35,1967,124,392,484,NA,NA,NA,NA,NA,NA,NA,NA,93,183,3,2,3,3,197,11,NA,NA,NA,NA,1528000,203353,3645,4850,262541,34940,3280,6336,843,35833,4768,37,49,22813,NA,22813,30360,NA,30360,46,2173,5476,1,0,0,2,1,3,2,3,15,0,0,3,2,0,7514,2348,NA,"",4030,1259,4170,6712,6639,10685,8835,18467915,245780,8229962,109528,10237953,136251,35,978,1301,345,459,1323,1760,73,83,110,1406,1871,994,NA,NA,1355,180,1151600,153260,850600,113202,1007,2310,307,2404,319,2751,366,2836,377,3298,438,1828,24327,459,6108,2287,30436,0,0,0,0,0,0,NA,NA,0.485,0.3494,0.328,0.3036,NA,39.2,"OECD"
"840",61,"AUT","Austria",1977,84000,32000,NA,NA,NA,NA,NA,NA,NA,-4,-4,-32,31,2417,1875,2585,1535,NA,300,-7,660,NA,-722,715,298,244,-1998,806,-1267,636,442,-694,-286,1149,-483,-51,388,127,0,456,1200,1477,1698,NA,0,0,0,0,0,0,0,0,0,5576,6377,6450,50874,NA,1514,1525,NA,5103,679,NA,NA,7277,968,19627,2613,37684,50171,4296,5719,5993,7978,34,2193,118,390,492,NA,NA,NA,NA,NA,NA,NA,NA,93,183,3,2,3,3,197,11,196,77,NA,NA,1573000,209426,3690,4912,270304,35987,3360,7999,1064,44965,5986,37,49,24434,NA,24434,32530,NA,32530,44,2272,5476,1,0,0,2,1,3,2,3,15,0,0,3,2,0,7511,2347,NA,"",4026,1258,4333,6973,6225,10019,8287,22368021,297803,10215395,136005,12152626,161797,37,782,1041,373,496,1155,1537,67,88,117,1243,1654,994,NA,NA,1259,167,1448700,192877,980800,130581,1069,2305,306,2409,320,2757,367,2842,378,3305,440,1965,26161,472,6284,2437,32445,0,0,0,0,0,0,NA,NA,0.4912,0.35987,0.336,0.3253,NA,39,"OECD"
"841",61,"AUT","Austria",1978,84000,32000,NA,NA,NA,NA,NA,NA,NA,-4,-4,0,31,3463,2643,1062,2418,NA,300,-15,370,NA,-538,717,290,179,-2008,806,-1093,684,21,559,-294,575,-508,51,480,130,0,475,2122,899,2031,NA,0,1,0,0,0,0,0,0,250,6739,7730,7030,61207,NA,1337,1360,NA,5145,685,NA,NA,7286,970,20719,2759,38069,50704,4848,6457,5736,7639,33,2319,112,392,496,NA,NA,NA,NA,NA,NA,NA,NA,93,183,3,2,3,3,197,11,NA,NA,NA,NA,1618000,215503,3736,4976,278297,37066,3420,7221,961,61433,8182,37,49,26176,NA,26176,34864,NA,34864,42,2380,5476,1,0,0,2,1,3,2,3,15,0,0,3,2,0,7508,2346,NA,"",4022,1256,4541,7308,5978,9621,7962,29105402,387658,13747084,183099,15358318,204559,40,625,832,403,536,1028,1369,60,94,125,1122,1494,994,NA,NA,1187,158,1601900,213359,1217500,162160,1073,2301,306,2415,321,2764,368,2849,379,3313,441,2040,27171,486,6473,2526,33644,0,250,0,1,0,0,NA,NA,0.4976,0.37066,0.342,0.34864,NA,39.2,"OECD"
"842",61,"AUT","Austria",1979,84000,32000,NA,NA,NA,NA,NA,NA,NA,-3,-4,-32,31,330,782,2648,3016,NA,299,-7,454,NA,-949,748,342,263,-1995,802,-906,720,21,845,1212,3769,-535,76,160,126,0,0,1781,2276,1614,NA,0,0,0,0,0,0,0,0,0,7988,9107,8630,71090,NA,1243,1245,NA,5187,691,4783,637,7298,972,22460,2992,40644,54148,5424,7226,5616,7482,37,3193,106,395,499,NA,NA,NA,NA,NA,NA,NA,NA,95,183,3,2,3,3,192,11,NA,NA,NA,NA,1673000,222888,3783,5039,286527,38173,3510,7732,1030,64562,8601,43,57,28127,NA,28127,37472,NA,37472,42,2380,5500,1,0,0,2,1,3,2,3,15,0,0,3,2,1,7506,2345,NA,"",4018,1255,4613,7425,6647,10698,8855,30751047,409686,14196589,189136,16554458,220549,39,500,666,435,579,935,1245,53,101,134,1036,1380,994,NA,NA,1079,143,2025600,269864,1584300,211071,1096,2296,305,2421,322,2770,369,2855,380,3320,442,2143,28550,497,6621,2640,35171,0,0,0,0,0,0,NA,NA,0.5039,0.38173,0.351,0.37472,NA,39.5,"OECD"
"843",61,"AUT","Austria",1980,84000,32000,NA,NA,NA,NA,NA,NA,NA,32,34,-32,0,1821,1676,2035,1004,NA,263,-7,402,NA,629,668,1061,57,-2027,777,-723,746,-998,-294,1081,3135,-566,50,216,93,10,-231,1255,1854,-382,NA,0,0,0,1,0,0,0,0,250,8999,10250,10230,68368,NA,1381,1380,NA,NA,NA,NA,NA,6593,875,21871,2904,41966,55731,5028,6677,5460,7250,41,4194,100,397,503,NA,NA,NA,NA,NA,NA,NA,NA,95,183,3,2,3,3,192,11,NA,NA,NA,NA,1856462,246542,3830,5086,295000,39176,3530,8223,1092,73686,9785,50,66,30101,NA,30101,39974,NA,39974,43,2325,5500,1,0,0,2,1,3,2,3,15,0,0,3,2,0,7530,2353,NA,"",4014,1254,4713,7586,6836,11002,9078,36226000,481088,16835000,223572,19391000,257516,38,400,531,470,624,870,1155,45,109,144,979,1300,995,NA,NA,1150,152,2445600,324780,1748900,232257,1049,2292,304,2427,322,2777,368,2862,380,3328,441,2247,29840,508,6746,2755,36586,0,250,0,0,0,0,NA,NA,0.5086,0.39176,0.353,0.39974,NA,39.7,"OECD"
"844",61,"AUT","Austria",1981,84000,32000,NA,NA,NA,NA,NA,NA,NA,33,30,-65,NA,1819,1674,-1424,-972,NA,168,7,217,NA,NA,308,204,28,-94,753,364,1111,NA,NA,-488,-508,NA,NA,212,153,0,0,44,-20,-1115,NA,0,0,0,0,0,0,0,0,0,8956,10295,10210,60742,NA,1589,1585,NA,NA,NA,NA,NA,NA,NA,NA,NA,42894,56775,5076,6718,5280,6988,39,3981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,183,3,2,3,3,192,11,NA,NA,NA,NA,1900753,251588,3902,5164,300955,39835,3540,7201,953,84038,11123,50,66,31132,NA,31132,41207,NA,41207,43,2325,5500,1,0,0,2,1,3,2,3,15,0,0,3,2,0,7555,2360,NA,"",4018,1255,4813,7747,7025,11306,9298,42676000,564870,19963000,264235,22713000,300635,37,398,526,507,671,905,1197,43,121,160,1026,1358,995,NA,NA,NA,NA,2104300,278530,1584100,209675,932,2287,302,NA,NA,NA,NA,NA,NA,NA,NA,2301,30456,523,6922,2824,37379,0,0,0,0,0,0,NA,NA,0.5164,0.39835,0.354,0.41207,NA,NA,"OECD"
